id,user_id,vehicle_model_id,travel_type_id,package_id,from_area_id,to_area_id,from_city_id,to_city_id,from_date,online_booking,mobile_site_booking,booking_created,from_lat,from_long,to_lat,to_long,Car_Cancellation
147472,29965,85,2,NULL,571,393,NULL,NULL,05-04-2013 21:15,0,0,05-04-2013 10:22,12.95185,77.69642,13.19956,77.70688,0
147473,29804,85,2,NULL,1308,393,NULL,NULL,05-05-2013 09:30,0,0,05-04-2013 10:24,12.98413,77.600371,13.19956,77.70688,0
147474,16962,12,2,NULL,1150,455,NULL,NULL,05-04-2013 14:00,0,0,05-04-2013 10:28,12.99287,77.71662,12.999874,77.67812,0
147475,18503,24,2,NULL,1038,1205,NULL,NULL,05-04-2013 17:00,0,0,05-04-2013 10:34,12.981266,77.637162,13.01899,77.54744,0
147476,29814,12,2,NULL,391,393,NULL,NULL,05-04-2013 12:00,0,0,05-04-2013 10:37,12.98099,77.60209,13.19956,77.70688,0
147477,29966,12,2,NULL,393,1237,NULL,NULL,05-08-2013 17:30,0,0,05-04-2013 10:38,13.19956,77.70688,12.92645,77.61206,0
147478,29966,12,3,2,1237,NULL,NULL,NULL,05-09-2013 13:00,0,0,05-04-2013 10:46,12.92645,77.61206,NULL,NULL,0
147479,29966,12,2,NULL,1237,393,NULL,NULL,05-11-2013 09:00,0,0,05-04-2013 10:53,12.92645,77.61206,13.19956,77.70688,0
147480,29827,12,2,NULL,393,1152,NULL,NULL,05-04-2013 21:15,0,0,05-04-2013 10:59,13.19956,77.70688,12.87153,77.60206,0
147481,23957,12,2,NULL,768,601,NULL,NULL,05-04-2013 12:30,0,0,05-04-2013 11:19,12.98999,77.55332,13.02434,77.56593,0
147482,29967,12,2,NULL,1244,572,NULL,NULL,05-05-2013 10:00,0,1,05-04-2013 11:19,12.96462,77.68779,12.91873,77.61494,0
147483,3367,12,3,1,1163,NULL,NULL,NULL,05-04-2013 14:00,1,0,05-04-2013 11:26,13.00794,77.7329,NULL,NULL,1
147485,29968,12,2,NULL,1096,708,NULL,NULL,05-04-2013 12:45,0,0,05-04-2013 11:37,12.96519,77.71932,13.03504,77.62341,0
147486,28408,12,2,NULL,776,572,NULL,NULL,05-04-2013 20:15,0,0,05-04-2013 11:37,13.01508,77.67796,12.91873,77.61494,0
147487,29969,12,2,NULL,1340,420,NULL,NULL,05-04-2013 14:30,0,0,05-04-2013 11:43,13.049165,77.593189,12.94396,77.51043,0
147489,29970,12,2,NULL,1021,393,NULL,NULL,05-05-2013 06:00,0,0,05-04-2013 11:56,13.02853,77.54625,13.19956,77.70688,0
147490,5016,12,2,NULL,393,1182,NULL,NULL,05-04-2013 17:00,0,0,05-04-2013 12:19,13.19956,77.70688,12.902551,77.521806,0
147493,29974,12,2,NULL,393,1010,NULL,NULL,05-05-2013 04:15,1,0,05-04-2013 12:36,13.19956,77.70688,12.96691,77.74935,0
147494,29975,12,3,2,1165,NULL,NULL,NULL,05-05-2013 09:00,0,0,05-04-2013 12:46,12.990947,77.687112,NULL,NULL,0
147495,27250,12,2,NULL,529,393,NULL,NULL,05-08-2013 04:15,1,0,05-04-2013 12:52,12.93615,77.61322,13.19956,77.70688,0
147496,29793,12,3,1,150,NULL,NULL,NULL,05-04-2013 17:00,0,0,05-04-2013 12:56,12.89724,77.61065,NULL,NULL,0
147497,29976,86,3,1,83,NULL,NULL,NULL,05-04-2013 18:30,0,0,05-04-2013 12:58,12.92415,77.67229,NULL,NULL,0
147498,15889,12,3,1,330,NULL,NULL,NULL,05-05-2013 06:30,0,0,05-04-2013 12:59,12.858833,77.589127,NULL,NULL,0
147500,26990,65,2,NULL,448,1165,NULL,NULL,05-04-2013 14:00,0,0,05-04-2013 13:05,12.92732,77.63575,12.990947,77.687112,0
147501,59,12,2,NULL,293,393,NULL,NULL,05-04-2013 15:30,0,0,05-04-2013 13:06,12.849482,77.663187,13.19956,77.70688,0
147502,4553,65,2,NULL,571,393,NULL,NULL,05-04-2013 23:00,0,0,05-04-2013 13:07,12.95185,77.69642,13.19956,77.70688,0
147504,26187,12,3,2,1230,NULL,NULL,NULL,05-04-2013 17:30,0,0,05-04-2013 13:16,13.02239,77.59492,NULL,NULL,0
147505,29979,12,2,NULL,1365,585,NULL,NULL,05-11-2013 12:00,1,0,05-04-2013 13:32,12.845653,77.677925,12.97677,77.5727,0
147506,29977,12,2,NULL,455,466,NULL,NULL,05-05-2013 19:30,0,0,05-04-2013 13:33,12.999874,77.67812,13.017436,77.64458,1
147507,29978,24,2,NULL,1017,168,NULL,NULL,05-04-2013 19:00,0,0,05-04-2013 13:33,13.11084,77.60074,12.99313,77.59828,0
147509,29980,12,2,NULL,119,626,NULL,NULL,05-04-2013 17:30,0,0,05-04-2013 13:44,13.04758,77.59184,12.975066,77.6027,0
147510,29982,12,2,NULL,1015,1214,NULL,NULL,05-04-2013 15:00,0,0,05-04-2013 13:54,12.93086,77.57769,12.97672,77.64927,1
147511,29676,65,1,NULL,149,NULL,15,62,05-05-2013 06:00,0,0,05-04-2013 14:00,12.93022,77.56039,NULL,NULL,0
147513,29983,12,2,NULL,293,1384,NULL,NULL,05-04-2013 19:45,0,0,05-04-2013 14:00,12.849482,77.663187,13.02853,77.54625,0
147514,29983,12,2,NULL,293,1384,NULL,NULL,05-04-2013 19:45,0,0,05-04-2013 14:04,12.849482,77.663187,13.02853,77.54625,0
147515,29985,12,3,1,1054,NULL,NULL,NULL,05-04-2013 16:00,0,0,05-04-2013 14:20,12.90184,77.581587,NULL,NULL,0
147516,27250,85,2,NULL,142,1393,NULL,NULL,05-08-2013 04:00,0,0,05-04-2013 14:28,12.91281,77.60923,13.19966,77.70688,0
147517,29986,87,3,1,571,NULL,NULL,NULL,05-04-2013 16:30,0,0,05-04-2013 14:29,12.95185,77.69642,NULL,NULL,0
147518,29987,24,2,NULL,571,1384,NULL,NULL,05-05-2013 17:45,0,0,05-04-2013 14:33,12.95185,77.69642,13.02853,77.54625,0
147520,18105,12,2,NULL,393,466,NULL,NULL,05-04-2013 21:30,1,0,05-04-2013 14:38,13.19956,77.70688,13.017436,77.64458,0
147521,29989,85,2,NULL,393,344,NULL,NULL,05-04-2013 19:30,0,0,05-04-2013 14:41,13.19956,77.70688,12.94788,77.67092,0
147522,29991,12,2,NULL,61,1393,NULL,NULL,05-04-2013 20:00,0,0,05-04-2013 14:46,12.96298,77.71229,13.19966,77.70688,0
147524,26225,12,3,1,330,NULL,NULL,NULL,05-04-2013 18:30,1,0,05-04-2013 15:09,12.858833,77.589127,NULL,NULL,0
147525,6802,85,2,NULL,22,393,NULL,NULL,05-05-2013 13:00,0,0,05-04-2013 15:12,13.06573,77.60081,13.19956,77.70688,0
147526,15846,12,2,NULL,142,393,NULL,NULL,05-05-2013 01:00,0,0,05-04-2013 15:17,12.91281,77.60923,13.19956,77.70688,0
147528,29993,12,2,NULL,293,450,NULL,NULL,05-04-2013 16:30,0,0,05-04-2013 15:31,12.849482,77.663187,12.9334,77.62652,0
147529,29994,12,2,NULL,142,585,NULL,NULL,05-05-2013 05:00,1,0,05-04-2013 15:34,12.91281,77.60923,12.97677,77.5727,0
147530,29993,12,2,NULL,450,293,NULL,NULL,05-04-2013 22:30,0,0,05-04-2013 15:48,12.9334,77.62652,12.849482,77.663187,0
147531,29996,12,2,NULL,637,1021,NULL,NULL,05-05-2013 09:30,1,0,05-04-2013 15:52,13.07951,77.55187,13.02853,77.54625,0
147532,29997,12,2,NULL,149,1268,NULL,NULL,05-04-2013 17:00,0,0,05-04-2013 15:56,12.93022,77.56039,12.916669,77.592398,0
147534,29998,12,1,NULL,393,NULL,1,190,05-09-2013 10:00,1,0,05-04-2013 16:17,13.19956,77.70688,NULL,NULL,0
147537,29275,12,2,NULL,768,433,NULL,NULL,05-06-2013 08:15,0,0,05-04-2013 16:46,12.98999,77.55332,12.91226,77.59773,0
147538,29275,85,2,NULL,768,433,NULL,NULL,05-07-2013 08:15,0,0,05-04-2013 16:48,12.98999,77.55332,12.91226,77.59773,0
147539,29275,12,2,NULL,768,433,NULL,NULL,05-08-2013 08:15,0,0,05-04-2013 16:50,12.98999,77.55332,12.91226,77.59773,0
147540,29275,85,2,NULL,768,433,NULL,NULL,05-09-2013 08:15,0,0,05-04-2013 16:52,12.98999,77.55332,12.91226,77.59773,0
147542,22638,12,2,NULL,1096,1149,NULL,NULL,05-05-2013 17:00,0,0,05-04-2013 16:54,12.96519,77.71932,12.89468,77.62489,0
147543,29275,12,2,NULL,433,768,NULL,NULL,05-06-2013 18:15,0,0,05-04-2013 16:55,12.91226,77.59773,12.98999,77.55332,0
147544,29275,85,2,NULL,433,768,NULL,NULL,05-07-2013 18:15,0,0,05-04-2013 16:57,12.91226,77.59773,12.98999,77.55332,0
147546,29275,85,2,NULL,433,768,NULL,NULL,05-09-2013 18:15,0,0,05-04-2013 17:01,12.91226,77.59773,12.98999,77.55332,0
147547,29275,85,2,NULL,433,768,NULL,NULL,05-10-2013 18:15,0,0,05-04-2013 17:03,12.91226,77.59773,12.98999,77.55332,0
147548,30000,12,2,NULL,1371,1186,NULL,NULL,05-05-2013 03:30,0,0,05-04-2013 17:04,13.000418,77.674835,13.00983,77.62967,0
147549,30001,12,2,NULL,585,1084,NULL,NULL,05-05-2013 07:45,0,1,05-04-2013 17:08,12.97677,77.5727,12.892657,77.581866,0
147550,20372,85,2,NULL,396,1393,NULL,NULL,05-05-2013 08:30,0,0,05-04-2013 17:12,12.92073,77.66482,13.19966,77.70688,0
147551,29419,12,2,NULL,376,393,NULL,NULL,05-04-2013 23:15,0,0,05-04-2013 17:30,12.90245,77.66081,13.19956,77.70688,0
147552,28757,12,2,NULL,585,393,NULL,NULL,05-05-2013 10:00,1,0,05-04-2013 17:31,12.97677,77.5727,13.19956,77.70688,0
147553,27554,85,2,NULL,585,1017,NULL,NULL,05-05-2013 07:00,0,0,05-04-2013 17:41,12.97677,77.5727,13.11084,77.60074,0
147554,30002,28,2,NULL,292,590,NULL,NULL,05-04-2013 18:30,0,0,05-04-2013 17:50,12.93944,77.62923,13.00826,77.56433,0
147556,30003,87,2,NULL,571,393,NULL,NULL,05-04-2013 20:30,0,0,05-04-2013 17:57,12.95185,77.69642,13.19956,77.70688,0
147557,30004,12,2,NULL,293,458,NULL,NULL,05-04-2013 19:30,1,0,05-04-2013 17:57,12.849482,77.663187,13.00037,77.72746,0
147558,30005,85,2,NULL,767,585,NULL,NULL,05-04-2013 19:00,0,0,05-04-2013 18:26,12.9122,77.51043,12.97677,77.5727,1
147559,29763,85,3,1,1175,NULL,NULL,NULL,05-05-2013 09:30,0,0,05-04-2013 18:29,12.959979,77.647998,NULL,NULL,0
147560,868,65,2,NULL,393,590,NULL,NULL,05-05-2013 00:45,0,0,05-04-2013 18:41,13.19956,77.70688,13.00826,77.56433,0
147561,3208,85,2,NULL,1142,1078,NULL,NULL,05-05-2013 07:00,0,0,05-04-2013 18:51,13.03369,77.62821,12.992123,77.581667,0
147562,30006,12,2,NULL,1075,1257,NULL,NULL,05-04-2013 19:30,0,0,05-04-2013 18:54,12.973464,77.618473,12.934477,77.611284,0
147564,25053,12,2,NULL,393,83,NULL,NULL,05-05-2013 06:00,0,0,05-04-2013 19:05,13.19956,77.70688,12.92415,77.67229,0
147565,30008,12,3,2,1183,NULL,NULL,NULL,05-05-2013 08:30,0,0,05-04-2013 19:09,12.965563,77.668576,NULL,NULL,0
147566,30009,12,2,NULL,1330,393,NULL,NULL,05-05-2013 01:30,0,0,05-04-2013 19:22,12.953434,77.70651,13.19956,77.70688,0
147567,30010,12,2,NULL,571,585,NULL,NULL,05-05-2013 04:45,0,0,05-04-2013 19:25,12.95185,77.69642,12.97677,77.5727,0
147569,12739,12,2,NULL,83,393,NULL,NULL,05-05-2013 14:00,1,0,05-04-2013 19:57,12.92415,77.67229,13.19956,77.70688,0
147570,30013,87,1,NULL,540,NULL,1,55,5/25/2013 6:00,1,0,05-04-2013 20:17,12.92768,77.62664,NULL,NULL,0
147571,30012,87,3,2,1057,NULL,NULL,NULL,05-05-2013 03:00,0,0,05-04-2013 20:19,12.916156,77.643803,NULL,NULL,0
147572,30014,12,2,NULL,1052,393,NULL,NULL,05-05-2013 04:15,0,0,05-04-2013 20:26,12.912695,77.576265,13.19956,77.70688,0
147574,30015,65,3,2,142,NULL,NULL,NULL,05-05-2013 09:30,0,0,05-04-2013 20:37,12.91281,77.60923,NULL,NULL,0
147575,22454,12,1,NULL,1095,NULL,15,32,05-05-2013 07:00,0,0,05-04-2013 20:42,12.92415,77.67229,NULL,NULL,0
147576,13671,12,2,NULL,1166,1037,NULL,NULL,05-05-2013 07:30,0,0,05-04-2013 20:49,12.997198,77.669514,12.934048,77.580568,0
147577,30016,12,2,NULL,945,393,NULL,NULL,05-05-2013 12:45,0,0,05-04-2013 20:57,12.92089,77.63354,13.19956,77.70688,0
147578,26609,12,3,1,1165,NULL,NULL,NULL,05-05-2013 10:00,0,0,05-04-2013 21:10,12.990947,77.687112,NULL,NULL,0
147579,3035,12,2,NULL,1084,1393,NULL,NULL,05-05-2013 03:15,0,0,05-04-2013 21:19,12.892657,77.581866,13.19966,77.70688,0
147580,30017,12,2,NULL,776,1371,NULL,NULL,05-05-2013 05:00,0,0,05-04-2013 21:23,13.01508,77.67796,13.000418,77.674835,0
147581,19818,12,2,NULL,149,393,NULL,NULL,05-05-2013 17:30,1,0,05-04-2013 21:26,12.93022,77.56039,13.19956,77.70688,0
147582,21974,12,3,1,1320,NULL,NULL,NULL,05-05-2013 08:00,1,0,05-04-2013 21:26,12.840674,77.65966,NULL,NULL,0
147583,30018,12,2,NULL,450,410,NULL,NULL,05-05-2013 00:00,0,0,05-04-2013 21:29,12.9334,77.62652,13.05121,77.54113,0
147584,21974,12,3,1,1320,NULL,NULL,NULL,05-05-2013 08:00,1,0,05-04-2013 21:30,12.840674,77.65966,NULL,NULL,0
147585,29991,12,2,NULL,393,61,NULL,NULL,05-05-2013 00:00,0,0,05-04-2013 21:32,13.19956,77.70688,12.96298,77.71229,0
147586,97,12,2,NULL,1330,1371,NULL,NULL,05-05-2013 14:30,1,0,05-04-2013 21:53,12.953434,77.70651,13.000418,77.674835,0
147587,30019,12,2,NULL,269,393,NULL,NULL,05-05-2013 05:15,0,0,05-04-2013 21:57,12.9744,77.69183,13.19956,77.70688,0
147588,30020,12,2,NULL,293,393,NULL,NULL,05-05-2013 02:00,0,0,05-04-2013 22:00,12.849482,77.663187,13.19956,77.70688,0
147589,30021,12,2,NULL,1375,793,NULL,NULL,05-05-2013 07:00,0,0,05-04-2013 22:11,12.94371,77.600549,13.02239,77.59492,0
147590,30021,85,2,NULL,1375,793,NULL,NULL,05-05-2013 07:00,0,0,05-04-2013 22:12,12.94371,77.600549,13.02239,77.59492,0
147591,26183,12,2,NULL,1373,393,NULL,NULL,05-06-2013 03:30,1,0,05-04-2013 22:49,13.037255,77.58166,13.19956,77.70688,0
147592,30022,12,1,NULL,269,NULL,15,108,05-05-2013 06:00,0,0,05-04-2013 22:57,12.9744,77.69183,NULL,NULL,0
147593,9314,12,2,NULL,1026,168,NULL,NULL,05-05-2013 07:15,0,0,05-04-2013 23:00,13.10482,77.57631,12.99313,77.59828,0
147594,5666,12,2,NULL,393,1153,NULL,NULL,05-05-2013 00:15,0,0,05-04-2013 23:52,13.19956,77.70688,12.87153,77.60206,0
147595,30024,12,2,NULL,293,1096,NULL,NULL,05-05-2013 15:00,1,0,05-05-2013 00:06,12.849482,77.663187,12.96519,77.71932,0
147597,30026,85,2,NULL,83,293,NULL,NULL,05-05-2013 06:30,0,0,05-05-2013 01:16,12.92415,77.67229,12.849482,77.663187,0
147598,30027,12,2,NULL,846,1021,NULL,NULL,05-05-2013 12:15,0,0,05-05-2013 01:50,12.98635,77.58203,13.02853,77.54625,0
147600,26326,12,2,NULL,362,393,NULL,NULL,05-05-2013 07:45,0,0,05-05-2013 07:12,12.89468,77.62489,13.19956,77.70688,0
147602,28842,12,3,2,1230,NULL,NULL,NULL,05-05-2013 13:30,0,0,05-05-2013 07:31,13.02239,77.59492,NULL,NULL,0
147603,30030,24,2,NULL,585,590,NULL,NULL,05-05-2013 22:00,1,0,05-05-2013 07:57,12.97677,77.5727,13.00826,77.56433,0
147604,27732,87,1,NULL,1036,NULL,1,146,05-10-2013 06:30,1,0,05-05-2013 08:35,12.925568,77.580568,NULL,NULL,0
147605,27797,65,3,2,1330,NULL,NULL,NULL,05-05-2013 10:45,0,0,05-05-2013 08:48,12.953434,77.70651,NULL,NULL,0
147606,30031,12,3,1,1017,NULL,NULL,NULL,05-05-2013 11:15,0,0,05-05-2013 08:57,13.11084,77.60074,NULL,NULL,0
147607,30032,12,2,NULL,571,1228,NULL,NULL,05-05-2013 10:45,0,0,05-05-2013 08:59,12.95185,77.69642,13.02239,77.59492,0
147608,30033,12,3,1,502,NULL,NULL,NULL,05-05-2013 11:00,1,0,05-05-2013 09:09,12.90084,77.56483,NULL,NULL,1
147609,30034,12,2,NULL,1244,585,NULL,NULL,05-06-2013 08:00,0,0,05-05-2013 09:14,12.96462,77.68779,12.97677,77.5727,0
147610,30035,12,2,NULL,625,1084,NULL,NULL,05-05-2013 18:15,0,0,05-05-2013 09:15,12.95431,77.6553,12.892657,77.581866,0
147611,30036,65,1,NULL,466,NULL,15,161,05-06-2013 05:30,0,0,05-05-2013 09:26,13.017436,77.64458,NULL,NULL,0
147612,30037,65,2,NULL,689,570,NULL,NULL,05-05-2013 11:45,1,0,05-05-2013 09:29,12.97672,77.64927,12.94832,77.5882,0
147613,30038,12,2,NULL,222,1063,NULL,NULL,05-05-2013 11:00,1,0,05-05-2013 09:30,12.97216,77.59383,12.934477,77.611284,1
147614,30040,12,2,NULL,1220,1393,NULL,NULL,05-05-2013 16:00,1,0,05-05-2013 09:37,12.98999,77.55332,13.19966,77.70688,0
147615,30039,85,2,NULL,1010,393,NULL,NULL,05-05-2013 14:00,0,0,05-05-2013 09:38,12.96691,77.74935,13.19956,77.70688,0
147616,26187,12,3,2,1230,NULL,NULL,NULL,05-05-2013 14:00,0,0,05-05-2013 09:43,13.02239,77.59492,NULL,NULL,0
147617,30041,12,2,NULL,269,393,NULL,NULL,05-06-2013 04:00,0,0,05-05-2013 10:04,12.9744,77.69183,13.19956,77.70688,0
147618,30042,12,3,1,1032,NULL,NULL,NULL,05-05-2013 12:30,0,0,05-05-2013 10:31,12.913301,77.685592,NULL,NULL,0
147620,27745,12,2,NULL,142,1384,NULL,NULL,05-05-2013 20:00,0,0,05-05-2013 10:47,12.91281,77.60923,13.02853,77.54625,1
147621,27745,12,2,NULL,142,1384,NULL,NULL,05-05-2013 20:00,0,0,05-05-2013 10:48,12.91281,77.60923,13.02853,77.54625,1
147622,12997,12,2,NULL,1330,849,NULL,NULL,05-05-2013 21:30,0,0,05-05-2013 10:50,12.953434,77.70651,12.95434,77.60072,0
147623,30043,12,3,1,471,NULL,NULL,NULL,05-05-2013 12:30,0,0,05-05-2013 10:52,13.01854,77.63524,NULL,NULL,0
147624,30035,12,2,NULL,1084,585,NULL,NULL,05-05-2013 21:00,0,0,05-05-2013 10:59,12.892657,77.581866,12.97677,77.5727,0
147625,30045,12,2,NULL,344,297,NULL,NULL,05-05-2013 16:30,0,0,05-05-2013 11:02,12.94788,77.67092,12.99789,77.61488,0
147626,30047,12,2,NULL,484,849,NULL,NULL,05-05-2013 19:30,1,0,05-05-2013 11:08,12.90013,77.48279,12.95434,77.60072,1
147627,30048,12,2,NULL,393,91,NULL,NULL,5/27/2013 8:15,1,0,05-05-2013 11:08,13.19956,77.70688,12.77663,77.56382,0
147629,30049,28,2,NULL,667,393,NULL,NULL,05-05-2013 16:00,0,0,05-05-2013 11:11,12.97165,77.51316,13.19956,77.70688,0
147631,30051,28,2,NULL,1175,1013,NULL,NULL,05-06-2013 12:45,0,1,05-05-2013 11:41,12.959979,77.647998,12.9475,77.65878,0
147632,30052,12,2,NULL,515,393,NULL,NULL,05-09-2013 04:15,0,0,05-05-2013 11:58,12.97896,77.67345,13.19956,77.70688,0
147633,30053,85,2,NULL,601,393,NULL,NULL,05-06-2013 03:30,0,0,05-05-2013 12:08,13.02434,77.56593,13.19956,77.70688,0
147634,30054,12,3,2,344,NULL,NULL,NULL,05-06-2013 10:00,0,0,05-05-2013 12:13,12.94788,77.67092,NULL,NULL,0
147636,30055,12,2,NULL,410,1384,NULL,NULL,05-05-2013 14:45,0,0,05-05-2013 12:38,13.05121,77.54113,13.02853,77.54625,1
147637,30056,12,2,NULL,1192,142,NULL,NULL,05-06-2013 04:30,1,0,05-05-2013 12:41,12.97677,77.5727,12.91281,77.60923,0
147638,30058,28,2,NULL,22,585,NULL,NULL,05-05-2013 18:30,1,0,05-05-2013 12:43,13.06573,77.60081,12.97677,77.5727,1
147639,30057,65,3,2,393,NULL,NULL,NULL,05-06-2013 07:45,0,0,05-05-2013 12:43,13.19956,77.70688,NULL,NULL,0
147642,30060,12,2,NULL,1097,393,NULL,NULL,05-05-2013 16:15,0,0,05-05-2013 12:49,12.97943,77.66125,13.19956,77.70688,0
147644,30061,12,3,1,1330,NULL,NULL,NULL,05-05-2013 15:00,0,0,05-05-2013 13:03,12.953434,77.70651,NULL,NULL,0
147646,30064,12,2,NULL,609,1384,NULL,NULL,05-05-2013 18:00,1,0,05-05-2013 13:31,13.01452,77.58393,13.02853,77.54625,0
147647,16425,28,2,NULL,83,391,NULL,NULL,05-06-2013 10:45,1,0,05-05-2013 13:35,12.92415,77.67229,12.98099,77.60209,0
147648,29926,85,3,1,1021,NULL,NULL,NULL,05-05-2013 17:00,0,1,05-05-2013 13:36,13.02853,77.54625,NULL,NULL,0
147649,6605,12,2,NULL,171,1384,NULL,NULL,05-05-2013 17:15,0,0,05-05-2013 13:37,12.98479,77.66128,13.02853,77.54625,1
147650,26942,12,2,NULL,393,852,NULL,NULL,05-06-2013 04:15,1,0,05-05-2013 13:40,13.19956,77.70688,12.98758,77.60512,0
147651,29267,12,3,2,492,NULL,NULL,NULL,05-07-2013 17:00,0,0,05-05-2013 13:40,12.851218,77.521664,NULL,NULL,0
147653,30065,12,3,1,767,NULL,NULL,NULL,05-05-2013 18:30,0,0,05-05-2013 14:03,12.9122,77.51043,NULL,NULL,0
147654,30066,85,2,NULL,292,393,NULL,NULL,05-05-2013 22:00,0,0,05-05-2013 14:04,12.93944,77.62923,13.19956,77.70688,0
147655,30067,12,2,NULL,1192,393,NULL,NULL,05-05-2013 18:30,0,1,05-05-2013 14:05,12.97677,77.5727,13.19956,77.70688,0
147656,30068,12,2,NULL,293,767,NULL,NULL,05-06-2013 07:00,0,0,05-05-2013 14:31,12.849482,77.663187,12.9122,77.51043,0
147657,18216,12,2,NULL,776,393,NULL,NULL,05-06-2013 03:45,1,0,05-05-2013 14:43,13.01508,77.67796,13.19956,77.70688,0
147658,30069,12,2,NULL,542,1085,NULL,NULL,05-06-2013 07:15,0,0,05-05-2013 15:21,12.93823,77.62289,12.911942,77.651582,0
147660,30069,12,2,NULL,1085,542,NULL,NULL,05-06-2013 13:00,0,0,05-05-2013 15:30,12.911942,77.651582,12.93823,77.62289,0
147662,30071,87,2,NULL,1323,585,NULL,NULL,05-06-2013 14:30,1,0,05-05-2013 15:40,12.869805,77.653211,12.97677,77.5727,0
147664,30069,12,2,NULL,1085,542,NULL,NULL,05-07-2013 15:30,0,0,05-05-2013 15:44,12.911942,77.651582,12.93823,77.62289,0
147665,30069,12,2,NULL,542,1085,NULL,NULL,05-08-2013 07:15,0,0,05-05-2013 15:46,12.93823,77.62289,12.911942,77.651582,0
147666,30069,12,2,NULL,1085,542,NULL,NULL,05-08-2013 15:30,0,0,05-05-2013 15:47,12.911942,77.651582,12.93823,77.62289,0
147668,30069,12,2,NULL,542,1085,NULL,NULL,05-09-2013 07:15,0,0,05-05-2013 15:49,12.93823,77.62289,12.911942,77.651582,0
147669,30069,12,2,NULL,1085,542,NULL,NULL,05-09-2013 15:30,0,0,05-05-2013 15:50,12.911942,77.651582,12.93823,77.62289,0
147671,30069,12,2,NULL,1085,542,NULL,NULL,05-10-2013 15:30,0,0,05-05-2013 15:54,12.911942,77.651582,12.93823,77.62289,0
147672,30069,12,2,NULL,542,1085,NULL,NULL,05-11-2013 07:15,0,0,05-05-2013 15:56,12.93823,77.62289,12.911942,77.651582,0
147673,30069,12,2,NULL,1085,542,NULL,NULL,05-11-2013 15:30,0,0,05-05-2013 15:57,12.911942,77.651582,12.93823,77.62289,0
147675,19469,24,2,NULL,392,393,NULL,NULL,05-06-2013 14:30,0,0,05-05-2013 16:14,12.986284,77.735245,13.19956,77.70688,0
147676,30078,12,3,1,492,NULL,NULL,NULL,05-05-2013 19:00,1,0,05-05-2013 16:15,12.851218,77.521664,NULL,NULL,1
147677,30079,12,2,NULL,128,330,NULL,NULL,05-05-2013 18:00,1,0,05-05-2013 16:35,13.04346,77.5799,12.858833,77.589127,1
147678,30080,12,2,NULL,1041,1205,NULL,NULL,05-06-2013 10:30,1,0,05-05-2013 16:40,12.974408,77.6648,13.01899,77.54744,0
147679,29824,12,2,NULL,393,1292,NULL,NULL,05-12-2013 00:15,1,0,05-05-2013 16:45,13.19956,77.70688,12.972317,77.717797,0
147681,30082,12,2,NULL,393,149,NULL,NULL,05-06-2013 19:00,0,1,05-05-2013 17:01,13.19956,77.70688,12.93022,77.56039,0
147682,30082,85,2,NULL,149,393,NULL,NULL,05-08-2013 00:00,0,0,05-05-2013 17:08,12.93022,77.56039,13.19956,77.70688,0
147686,1776,12,2,NULL,667,1384,NULL,NULL,05-06-2013 09:00,0,0,05-05-2013 17:42,12.97165,77.51316,13.02853,77.54625,0
147687,30085,85,2,NULL,393,292,NULL,NULL,05-05-2013 23:00,0,0,05-05-2013 17:53,13.19956,77.70688,12.93944,77.62923,0
147688,30086,85,2,NULL,471,393,NULL,NULL,05-05-2013 22:00,0,0,05-05-2013 18:02,13.01854,77.63524,13.19956,77.70688,0
147689,30087,85,2,NULL,410,393,NULL,NULL,05-07-2013 03:45,0,0,05-05-2013 18:12,13.05121,77.54113,13.19956,77.70688,0
147690,29946,12,3,2,1153,NULL,NULL,NULL,05-06-2013 07:00,1,0,05-05-2013 18:16,12.87153,77.60206,NULL,NULL,0
147691,27030,12,2,NULL,1017,1189,NULL,NULL,05-05-2013 22:00,1,0,05-05-2013 18:17,13.11084,77.60074,12.91873,77.61494,0
147692,18376,12,2,NULL,393,269,NULL,NULL,05-05-2013 23:00,0,0,05-05-2013 18:24,13.19956,77.70688,12.9744,77.69183,0
147694,30089,12,2,NULL,1041,585,NULL,NULL,05-05-2013 22:15,1,0,05-05-2013 18:28,12.974408,77.6648,12.97677,77.5727,1
147696,30091,12,2,NULL,1157,667,NULL,NULL,05-05-2013 19:30,0,0,05-05-2013 18:38,13.05121,77.54113,12.97165,77.51316,0
147697,30092,24,2,NULL,1157,585,NULL,NULL,05-05-2013 20:45,0,0,05-05-2013 18:42,13.05121,77.54113,12.97677,77.5727,0
147698,30093,12,2,NULL,1150,585,NULL,NULL,05-06-2013 06:45,0,0,05-05-2013 19:01,12.99287,77.71662,12.97677,77.5727,0
147699,28257,12,2,NULL,353,396,NULL,NULL,05-05-2013 20:15,0,0,05-05-2013 19:05,13.03241,77.59914,12.92073,77.66482,0
147700,30094,12,2,NULL,393,391,NULL,NULL,05-06-2013 01:00,0,0,05-05-2013 19:10,13.19956,77.70688,12.98099,77.60209,0
147701,14364,12,2,NULL,452,1147,NULL,NULL,05-06-2013 07:00,0,0,05-05-2013 19:14,12.95278,77.59088,13.03064,77.6491,0
147702,13048,85,2,NULL,1010,393,NULL,NULL,05-06-2013 04:00,0,0,05-05-2013 19:32,12.96691,77.74935,13.19956,77.70688,0
